date,temperature,humidity,wind_speed_model,wind_direction_model,cloud_cover_low,cloud_cover_mid,cloud_cover_high,temp_avg,dewpoint,pressure,wind_direction_obs,wind_speed_obs,precipitation_1h,precipitation_6h
2023-08-09,19.120833333333334,76.04166666666667,9.2125,278.9158546696848,72.125,7.0,21.0,19.854166666666668,14.237500000000002,10187.173913043478,223.75,2.275,0,0
2023-08-10,19.733333333333334,75.25,7.8125,107.79054999796178,2.0416666666666665,17.125,27.166666666666668,21.347826086956523,14.482608695652177,10199.130434782608,150.0,2.3260869565217392,0,0
2023-08-11,20.933333333333334,80.58333333333333,8.3375,217.20830013409508,7.625,31.583333333333332,49.708333333333336,21.673913043478255,17.458333333333332,10202.833333333334,170.41666666666666,2.6083333333333334,20,0
2023-08-12,20.933333333333334,80.125,10.445833333333333,234.54027343680247,54.375,43.666666666666664,56.833333333333336,21.433333333333334,15.925000000000002,10181.625,219.16666666666663,2.9791666666666665,143,49
2023-08-13,19.158333333333335,72.54166666666667,9.420833333333333,225.45889238397893,32.5,14.916666666666666,59.125,20.0375,13.266666666666666,10175.083333333334,198.75,2.6625,0,0
2023-08-14,20.279166666666665,73.95833333333333,10.070833333333333,167.49848182854487,15.75,26.166666666666668,51.708333333333336,20.966666666666665,15.458333333333336,10136.583333333334,150.0,3.1333333333333333,-2,0
2023-08-15,20.075,78.33333333333333,8.541666666666666,269.04379185958067,19.083333333333332,8.583333333333334,46.666666666666664,21.008333333333333,15.608333333333333,10170.125,247.08333333333331,1.9333333333333331,0,6
2023-08-16,20.55,71.66666666666667,11.237499999999999,29.123444726499745,8.333333333333334,6.625,73.875,22.0375,15.449999999999998,10186.083333333334,132.08333333333334,2.6,0,0
2023-08-17,21.78333333333333,76.54166666666667,10.608333333333333,47.91646040679075,0.4166666666666667,4.5,42.291666666666664,22.24761904761905,16.761904761904766,10169.6,62.38095238095238,2.952380952380953,0,0
2023-08-18,23.59166666666667,81.125,9.783333333333333,88.33290327531903,0.08333333333333333,11.625,73.54166666666667,24.24736842105263,19.347368421052632,10130.631578947368,112.10526315789474,2.8947368421052637,0,-1
2023-08-19,23.583333333333332,75.0,11.354166666666666,211.7938489701088,0.20833333333333334,50.916666666666664,22.375,24.425,17.60833333333333,10191.818181818182,172.5,3.375,0,0
2023-08-20,22.641666666666666,75.70833333333333,8.008333333333333,167.62453254347366,3.5416666666666665,23.125,0.0,23.92916666666667,16.395833333333336,10217.458333333334,192.5,2.1958333333333333,0,0
